leaves,x0,x1,x2,bottom_permutation,top_permutation,permutation,orbits
17,0,3,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 15)(1 17)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16),"[[15, 17, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13]]",2
19,0,4,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 17)(1 19)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18),"[[17, 19, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15]]",3
13,1,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 10)(2 13)(3 5)(4 7)(6 9)(8 11),"[[12, 9, 6, 3, 5, 8, 11, 13, 2, 0], [10, 7, 4, 1]]",2
15,1,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 12)(3 5)(4 7)(6 9)(8 11)(10 15),"[[14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [13, 15, 10, 7, 4, 1]]",2
17,1,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 17),"[[16, 13, 17, 15, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0]]",1
19,1,3,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 19),"[[18, 15, 19, 17, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13]]",2
21,1,4,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21),"[[20, 17, 21, 19, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15]]",3
15,2,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 10)(2 13)(3 5)(4 7)(6 9)(8 11)(12 15),"[[14, 11, 8, 5, 3, 6, 9, 12, 15, 13, 2, 0], [10, 7, 4, 1]]",2
17,2,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 13)(2 12)(3 5)(4 7)(6 9)(8 11)(10 15)(14 17),"[[16, 13, 1, 4, 7, 10, 15, 17, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0]]",1
19,2,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 15)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 17)(16 19),"[[18, 15, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [17, 19, 16, 13]]",2
21,2,3,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 17)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 19)(18 21),"[[20, 17, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [19, 21, 18, 15]]",3
23,2,4,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 19)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23),"[[22, 19, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [21, 23, 20, 17]]",4
17,3,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 10)(2 13)(3 5)(4 7)(6 9)(8 11)(12 15)(14 17),"[[16, 13, 2, 0], [10, 7, 4, 1], [5, 8, 11, 14, 17, 15, 12, 9, 6, 3]]",3
19,3,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 13)(2 12)(3 5)(4 7)(6 9)(8 11)(10 15)(14 17)(16 19),"[[18, 15, 10, 7, 4, 1, 13, 16, 19, 17, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0]]",1
21,3,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 15)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 17)(16 19)(18 21),"[[20, 17, 13, 16, 19, 21, 18, 15, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0]]",1
23,3,3,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 17)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 19)(18 21)(20 23),"[[22, 19, 15, 18, 21, 23, 20, 17, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13]]",2
25,3,4,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 19)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25),"[[24, 21, 17, 20, 23, 25, 22, 19, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15]]",3
19,4,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 10)(2 13)(3 5)(4 7)(6 9)(8 11)(12 15)(14 17)(16 19),"[[18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 19, 16, 13, 2, 0], [10, 7, 4, 1]]",2
21,4,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 13)(2 12)(3 5)(4 7)(6 9)(8 11)(10 15)(14 17)(16 19)(18 21),"[[20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [13, 16, 19, 21, 18, 15, 10, 7, 4, 1]]",2
23,4,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 15)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 17)(16 19)(18 21)(20 23),"[[22, 19, 16, 13, 17, 20, 23, 21, 18, 15, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0]]",1
25,4,3,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 17)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 19)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 19, 22, 25, 23, 20, 17, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13]]",2
27,4,4,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 19)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 21, 24, 27, 25, 22, 19, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15]]",3
