leaves,x0,x1,x2,x3,x4,bottom_permutation,top_permutation,permutation,orbits
25,2,2,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 21)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 23)(22 25),"[[24, 21, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [23, 25, 22, 19]]",2
27,2,3,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 23)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 25)(24 27),"[[26, 23, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19], [25, 27, 24, 21]]",3
29,2,4,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 25)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 27)(26 29),"[[28, 25, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [27, 29, 26, 23]]",4
31,2,5,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 27)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 29)(28 31),"[[30, 27, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [29, 31, 28, 25]]",5
23,3,0,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 16)(2 19)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(18 21)(20 23),"[[22, 19, 2, 0], [16, 13, 9, 12, 15, 18, 21, 23, 20, 17, 14, 11, 3, 6, 10, 7, 5, 8, 4, 1]]",2
25,3,1,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 19)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 21)(20 23)(22 25),"[[24, 21, 16, 13, 9, 12, 15, 18, 2, 0], [19, 22, 25, 23, 20, 17, 14, 11, 3, 6, 10, 7, 5, 8, 4, 1]]",2
27,3,2,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 21)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 23)(22 25)(24 27),"[[26, 23, 19, 22, 25, 27, 24, 21, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0]]",1
29,3,3,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 23)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 25)(24 27)(26 29),"[[28, 25, 21, 24, 27, 29, 26, 23, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19]]",2
31,3,4,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 25)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 27)(26 29)(28 31),"[[30, 27, 23, 26, 29, 31, 28, 25, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21]]",3
33,3,5,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 27)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33),"[[32, 29, 25, 28, 31, 33, 30, 27, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23]]",4
25,4,0,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 16)(2 19)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 12, 9, 13, 16, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 23, 25, 22, 19, 2, 0]]",1
27,4,1,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 19)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 3, 6, 10, 7, 5, 8, 4, 1, 19, 22, 25, 27, 24, 21, 16, 13, 9, 12, 15, 18, 2, 0]]",1
29,4,2,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 21)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 23, 26, 29, 27, 24, 21, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0]]",1
31,4,3,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 23)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 25, 28, 31, 29, 26, 23, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19]]",2
33,4,4,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 25)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 27, 30, 33, 31, 28, 25, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21]]",3
35,4,5,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 27)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 29, 32, 35, 33, 30, 27, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23]]",4
27,5,0,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 16)(2 19)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(18 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 3, 6, 10, 7, 5, 8, 4, 1, 16, 13, 9, 12, 15, 18, 21, 24, 27, 25, 22, 19, 2, 0]]",1
29,5,1,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 19)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 21)(20 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 23, 26, 29, 27, 24, 21, 16, 13, 9, 12, 15, 18, 2, 0]]",1
31,5,2,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 21)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [23, 26, 29, 31, 28, 25, 22, 19]]",2
33,5,3,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 23)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19], [25, 28, 31, 33, 30, 27, 24, 21]]",3
35,5,4,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 25)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [27, 30, 33, 35, 32, 29, 26, 23]]",4
37,5,5,4,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 27)(2 18)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [22, 19], [24, 21], [26, 23], [29, 32, 35, 37, 34, 31, 28, 25]]",5
21,0,0,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 2)(1 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 21),"[[2, 0], [20, 17, 14, 11, 3, 6, 10, 7, 5, 8, 4, 1], [13, 16, 19, 21, 18, 15, 12, 9]]",3
21,0,1,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 18)(1 21)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19),"[[18, 15, 12, 9, 13, 16, 19, 21, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0]]",1
23,0,2,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 21)(1 23)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22),"[[21, 23, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9]]",2
25,0,3,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 23)(1 25)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24),"[[23, 25, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21]]",3
27,0,4,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 25)(1 27)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26),"[[25, 27, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [26, 23]]",4
29,0,5,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 27)(1 29)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28),"[[27, 29, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [26, 23], [28, 25]]",5
21,1,0,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 18)(2 21)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19),"[[20, 17, 14, 11, 3, 6, 10, 7, 5, 8, 4, 1, 18, 15, 12, 9, 13, 16, 19, 21, 2, 0]]",1
23,1,1,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 23),"[[22, 19, 16, 13, 9, 12, 15, 18, 23, 21, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0]]",1
25,1,2,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 25),"[[24, 21, 25, 23, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9]]",2
27,1,3,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 27),"[[26, 23, 27, 25, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21]]",3
29,1,4,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 27)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 29),"[[28, 25, 29, 27, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [26, 23]]",4
31,1,5,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 29)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 31),"[[30, 27, 31, 29, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [26, 23], [28, 25]]",5
23,2,0,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 18)(2 21)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(20 23),"[[22, 19, 16, 13, 9, 12, 15, 18, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 23, 21, 2, 0]]",1
25,2,1,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 21)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 23)(22 25),"[[24, 21, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 25, 23, 18, 15, 12, 9]]",2
27,2,2,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 23)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 25)(24 27),"[[26, 23, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [25, 27, 24, 21]]",3
29,2,3,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 25)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 27)(26 29),"[[28, 25, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [27, 29, 26, 23]]",4
31,2,4,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 27)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 29)(28 31),"[[30, 27, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [26, 23], [29, 31, 28, 25]]",5
33,2,5,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 29)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 31)(30 33),"[[32, 29, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [26, 23], [28, 25], [31, 33, 30, 27]]",6
25,3,0,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 18)(2 21)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(20 23)(22 25),"[[24, 21, 2, 0], [18, 15, 12, 9, 13, 16, 19, 22, 25, 23, 20, 17, 14, 11, 3, 6, 10, 7, 5, 8, 4, 1]]",2
27,3,1,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 21)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 23)(22 25)(24 27),"[[26, 23, 18, 15, 12, 9, 13, 16, 19, 22, 25, 27, 24, 21, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0]]",1
29,3,2,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 23)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 25)(24 27)(26 29),"[[28, 25, 21, 24, 27, 29, 26, 23, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9]]",2
31,3,3,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 25)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 27)(26 29)(28 31),"[[30, 27, 23, 26, 29, 31, 28, 25, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21]]",3
33,3,4,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 27)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 29)(28 31)(30 33),"[[32, 29, 25, 28, 31, 33, 30, 27, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [26, 23]]",4
35,3,5,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 29)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35),"[[34, 31, 27, 30, 33, 35, 32, 29, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [26, 23], [28, 25]]",5
27,4,0,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 18)(2 21)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 3, 6, 10, 7, 5, 8, 4, 1, 18, 15, 12, 9, 13, 16, 19, 22, 25, 27, 24, 21, 2, 0]]",1
29,4,1,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 21)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 16, 13, 9, 12, 15, 18, 23, 26, 29, 27, 24, 21, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0]]",1
31,4,2,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 23)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 25, 28, 31, 29, 26, 23, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9]]",2
33,4,3,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 25)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 27, 30, 33, 31, 28, 25, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21]]",3
35,4,4,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 27)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 29, 32, 35, 33, 30, 27, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [26, 23]]",4
37,4,5,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 29)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 31, 34, 37, 35, 32, 29, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 18, 15, 12, 9], [24, 21], [26, 23], [28, 25]]",5
29,5,0,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 18)(2 21)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(20 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 16, 13, 9, 12, 15, 18, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 23, 26, 29, 27, 24, 21, 2, 0]]",1
31,5,1,5,2,1,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 21)(2 20)(3 11)(4 8)(5 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 1, 4, 8, 5, 7, 10, 6, 3, 11, 14, 17, 20, 2, 0], [13, 16, 19, 22, 25, 28, 31, 29, 26, 23, 18, 15, 12, 9]]",2
